1824,002217.SZ,新型平板显示器件、触摸屏、摄像头及其周边衍生产品(含模块、主板、方案、背光、外壳、连接器、充电系统、电声、电池、电子元器件)、智能控制系统产品、智能穿戴设备、家电控制设备及配件、指纹识别模组，盖板玻璃，工业自动化设备及配件等产品的设计、生产、销售、研发和以上相关业务的技术开发、技术咨询、技术服务；纯碱、氯化铵、硫化异丁烯、硝酸异辛酯、三聚氰胺、氨水(≤10%)、尿素、复肥、尿素—硝酸铵水溶肥的生产销售；货物及技术进出口业务；农用碳酸氢铵的销售。(依法须批准的项目，经相关部门批准后方可开展经营活动),3
1828,002194.SZ,通讯、电子、计算机软件开发、研制、技术服务；通信设备制造；线路安装；仪器仪表、电子元器件、计算机、汽车电子零部件零售兼批发；网络信息安全、网络应用平台软硬件的研发、批发零售；自营和代理各类商品和技术的进出口(不含国家禁止或限制进出口的货物或技术)。(依法须经审批的项目，经相关部门审批后方可开展经营活动),4
1831,300069.SZ,绝缘子(包括玻璃绝缘子、陶瓷绝缘子和复合绝缘子)、高低压电器开关、插座、电线、电缆、电力金具器材的生产、销售，实业投资，投资咨询，影视策划，影视文化信息咨询，设计、制作、代理、发布国内广告，会展会务服务，组织策划文化艺术体育交流活动，工艺品、日用百货、文化用品的销售，经营文化经纪业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),5
1840,002266.SZ,电站机电设备工程总承包。(经营范围中涉及许可证书的项目凭证经营)，对外承包工程(详见《中华人民共和国对外承包工程资格证书》)。生产、加工；水轮发电机组及安装、水工机械设备、机电配件、化纤机械设备、金属结构件、电站机电设备，有色金属的销售，实业投资，经营进出口业务。水利水电技术咨询、技术服务、技术转让；(依法须经批准的项目，经相关部门批准后方可开展经营活动),5
1843,300002.SZ,计算机软硬件、网络综合管理及网络系统集成、通讯设备领域的技术开发、技术服务、技术转让、技术培训、技术推广；软件开发；软件咨询；应用软件服务；电子信息技术咨询（中介除外）；委托生产通讯设备；数据处理（数据处理中的银行卡中心、 PUE值在1.4以上的云计算数据中心除外）；销售计算机、 软件及辅助设备、通讯设备、家用电器、电子产品、安全技术防范产品；电子信息技术系统工程设计；通讯设备售后服务；技术进出口、代理进出口、货物进出口；出租办公用房； 第一类增值电信业务中的互联网接入服务业务、互联网数据中心业务； 互联网信息服务。（企业依法自主选择经营项目，开展经营活动； 互联网信息服务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动）。,1
1848,002189.SZ,精密光学元件、光学镜头、数码投影产品、光伏电池模组及系统本公司及董事会全体成员保证信息披露内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。应用等太阳聚能产品、光学辅料、光敏电阻、光电仪器设备等相关产品和零部件的研发、设计、生产、销售、安装和售后服务。各类光电显示设备、雷达、周界防范设备、计算机软件、电力设备、二三类机电设备、电梯、铝塑及非金属类管材(不含危化品)销售；金属表面处理及热加工处理，金属加工机械制造，非金属表面处理、加工；计算机信息系统集成服务，安全技术防范工程设计、施工、维修二级；货物和技术进出口(国家禁止或涉及行政审批的货物和技术进出口除外)(依法须经批准的项目，经相关部门批准后方可开展经营活动),3
1851,300465.SZ,开发计算机软件及配套硬件、系统集成、销售自产产品、批发机电设备产品、售后技术服务、技术咨询、承接计算机网络工程安装。,1
1852,002288.SZ,制造、加工、销售：电路板（单、双、多层及柔性电路板），电子产品，电子元器件，铜箔，覆铜板，电子模具，纸制品；货物进出口、技术进出口；投资采矿业；矿产品销售（国家专营专控的除外）；投资与资产管理、企业管理咨询（信息咨询、企业营销策划等）；动产与不动产、有形与无形资产租赁服务、 酒店及物业管理、文化体育（以工商登记为准）。,3
1863,002151.SZ,开发导航定位应用系统及软硬件产品、基于位置的信息系统、地理信息系统和产品、遥感信息系统和产品、通信系统和产品、计算机软硬件系统和产品、自动控制系统和产品、组合导航系统和产品；生产和销售开发后的产品；基于位置的信息系统的系统集成、施工、技术服务；货物进出口、技术进出口、代理进出口。房屋租赁、物业管理；导航产品试验、检测。,4
1870,300837.SZ,破碎机械、振动筛、给料机械、输送机械生产、销售、技术服务及咨询、安装及调试；货物进出口、技术进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2
1872,002222.SZ,光学晶体、晶体材料、激光器件的制造及其技术咨询、技术服务;对外贸易;承办对外合作生产、合资经营及“三来一补”业务。(以上经营范围凡涉及国家专项专营规定的从其规定)(以工商部门核准为准),3
1873,002407.SZ,无机盐、无机酸、助剂、合金材料及制品的生产；LED节能产品的生产；电子数码产品，锂离子电池及材料的技术开发及销售；计算机软件的开发与服务；路灯安装工程；以数字印刷方式从事出版物、包装装潢印刷品和其他印刷品的印刷业务；自营进出口业务(以上范围法律、法规禁止的，不得生产经营；应经审批的，未获审批前不得生产经营)。,0
1877,002204.SZ,机械设备设计制造、安装调试；备、配件供应；金属制品、金属结构制造；工具、模具、模型设计、制造；金属表面处理及热处理；机电设备零件及制造、协作加工；起重机械特种设备设计、制造、安装、改造、维修；压力容器设计、制造；铸钢件、铸铁件、铸铜件、铸铝件、锻件加工制造；钢锭铸坯、钢材轧制、防尘设备设计、制造、安装、调试；铸造工艺及材料技术开发；造型材料制造；货物进出口、技术进出口；房地产开发；仓储；商业贸易；工程总承包；机电设备租赁及技术开发、咨询；计算机应用；房屋建筑工程施工；机电设备安装工程；普通货运；国内货运代理；承办海上、陆路、航空国际货运代理(含报关、报验)；人工搬运；货物包装;大型物件运输。(特业部分限下属企业在许可范围内)***(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,2
1878,002212.SZ,经营本企业自产产品的出口业务；经营本企业生产所需机械设备、零配件及其他原辅材料的进口业务；布电线，电力电缆，低压电器及原件，塑料制品的加工、制造； 技术开发、技术推广、技术转让、技术咨询、技术服务、技术培训；计算机系统服务；数据处理；基础软件服务、应用软件服务；销售： 电子产品、通讯设备、计算机、软件及辅助设备；生产、加工： 计算机软硬件。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,5
1880,300812.SZ,邦定机、贴片机、电子周边设备的销售；液晶设备、检测设备、自动化设备的研发与销售；兴办实业（具体项目另行申报）；信息技术开发；软件的研发与销售；智能产品的研发与销售；设备租赁（不含融资租赁活动）；国内贸易、货物及技术进出口。（法律、行政法规或者国务院决定禁止和规定在登记前须经批准的项目除外）。 邦定机、贴片机、电子周边设备的生产。,2
1881,300836.SZ,机器人及其系统集成；智能装备及其核心软、硬件的设计、制造、加工及销售；自动化设备的安装、调试、租赁；货物及技术的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,2
1883,002845.SZ,电子产品的技术开发、生产与销售；国内商业、物资供销业，货物及技术进出口。(以上均不含法律、行政法规、国务院决定禁止及规定需前置审批项目).,3
1885,002165.SZ,危险化学品经营（按许可证所列范围经营）； 化工产品（不含危险化学品） 的研发、销售； 塑料及塑料制品、五金交电、包装材料、 建筑材料、劳动防护用品、仪表仪器、机械设备、矿产品、工艺美术品、针纺织品、日用百货的销售； 自营和代理各类商品及技术的进出口业务（国家限定企业经营和禁止进出口的商品及技术除外）；经济信息咨询， 环保咨询，生产安全技术咨询； 电子产品研发、生产、销售及相关技术服务； 硬质喷涂和聚氨酯塑胶铺面设计和施工。,0
1886,002192.SZ,企业自有资金投资；能源管理服务；节能技术推广服务；投资管理；财务顾问；融资服务；供应链管理；管理咨询。其他有色金属矿采选；金属及金属矿批发（国家专营除外）；能源技术研究、技术开发服务。电子工业专用设备制造；电子工程设计服务；机电设备安装服务。货物进出口（专营专控商品除外）；技术进出口；商品批发贸易（许可审批类商品除外）；商品零售贸易（许可审批类商品除外）。,2
1887,002199.SZ,电子元件、计算机及网络产品、通信产品的研发、设计、生产与销售。,3
1888,002273.SZ,光学元器件制造、加工，光电子元器件制造、加工，经营本企业自产产品及技术的出口业务，经营本企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及技术的进口业务（国家限定公司经营和国家禁止进出口的商品及技术除外），经营进料加工和“三来一补”业务，电子技术咨询服务、机械设备租赁，自有房屋租赁，物业管理，车载光学产品技术的研究、开发、应用，车载光学产品的生产、销售及相关服务，汽车电子产品、汽车零部件及配件的开发、制造、加工及其生产设备生产、销售、租赁。,3
1889,002396.SZ,互联网接入设备、网络及通讯设备、计算机、通信和其他电子设备的开发、生产、销售；自有产品租赁；网络技术及相关的互联网服务；软件开发、信息系统集成服务及相关的软件和信息技术服务；IC卡读写机具及配件、电气电源产品的开发、生产、销售；移动通信及终端设备(含移动电话、手机等)、无线通信终端、无线通信传输设备的开发、生产、销售；音视频及相关的数字服务产品的开发、生产、销售；安全技术防范监控设备及相关的社会公共安全设备的开发、生产、销售；安全技术防范系统集成业务及咨询服务；物联网技术应用与开发；家庭及公共社区智能化产品的开发、生产、销售和服务；仓储服务、供应链管理及相关配套服务；自有房屋租赁及物业管理服务。自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。(依法须经批准的项目，经相关部门批准后方可开展经营活动),4
1890,300739.SZ,一般经营项目：从事信息、通讯产品的技术开发。增加:货物及技术进出口。许可经营项目：生产经营层压多层线路板；增加：生产经营精密在线测量仪器； 增加：生产经营柔性线路板。增加：载板、类载板、高密度互联积层板、高频高速板的设计、生产和销售。,3
1898,300713.SZ,计算机软件及信息技术的技术开发、咨询和销售；投资兴办实业（具体项目另行申报）；国内贸易（不含专营、专控、专卖商品）；软件产品的开发和销售（不含限制项目）。（经营范围中属于法律、行政法规、国务院决定规定应当经批准的项目，凭批准文件、证件经营。）；互联网数据中心（ IDC）设备的技术开发、生产、咨询和销售；新能源汽车配套设备的技术开发、生产、咨询和销售；电力电子产品的技术开发、生产、咨询和销售；铁路电气化设备和相关软件的开发、生产、销售、咨询与维护；新能源汽车充电站点设计开发、建设、运营与维护；可再生能源分布式发电站系统设计开发、建设、运营与维护；自动化系统、装备和相关软件的开发、生产、销售、咨询与维护；新能源汽车充电站、可再生能源分布式发电站工程施工总承包、专业承包；智能输变电、智能配用电及控制技术与设备制造；货物及技术进出口。（经营范围中属于法律、 行政法规、国务院决定规定应当经批准的项目，凭批准文件、证件经营）,5
1900,002134.SZ,印刷电路板及相关产品的生产、销售、委托加工；上述产品及同类商品和技术的研发、设计、咨询及服务；代收代付水费、电费、蒸汽费、燃气费；机械设备销售及维修；自营或代理货物及技术的进出口；自有房屋及设备租赁(依法须经批准的项目，经相关部门批准后方可开展经营活动),3
1901,002138.SZ,研发、设计、生产、销售新型电子元器件；提供技术方案设计和技术转让、咨询服务，销售自产产品。,3
1903,002137.SZ,兴办实业(具体项目另行申报)；互联网电子商务与服务、互联网信息服务、互联网投资；数据处理和数据存储服务，大数据分析及商业应用；智能照明、智能家居管理系统；软件开发、信息系统集成服务、信息技术咨询服务；电子产品、通讯产品、电器、照明灯具及其零部件的技术开发、生产、销售；国内贸易(不含专营、专控、专卖商品及限制项目)；互联网信息服务；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营),4
1905,002231.SZ,第二类增值电信业务中的信息服务业务（不含固定网电话信息服务和互联网信息服务）；通信产品、通信系统设备、视频监控设备、广播电视发射设备、无线电发射与接收设备（不含卫星地面接收设备）、仪器仪表、工业自动化控制系统装置制造、电子产品、光电子器件、电子元器件、电源控制设备、模拟器、无线电通信车、手机研发、生产及销售；计算机软硬件开发、销售，信息系统集成、 网络系统集成，综合布线；通信工程设计、施工、安装、维护服务；计算机及通讯设备租赁；自有房屋租赁；设计、制作、发布、代理国内外各类广告；通信网络设备维护、维修及技术咨询、技术服务；信息处理和存储支持服务、信息技术咨询服务、物联网技术推广服务；自动报靶系统、电子靶、战术训练靶设备研发、生产、销售及技术服务；音视频会议系统及设备的研发、生产、销售；智能耳机及眼镜的生产及销售；办公设备、文体用品销售；办公家具、金属制品、钣金加工产品的研发、生产及销售；安防产品销售；安防工程（系统）设计、施工；建筑钢结构工程设计、施工；房屋建筑工程施工；金属结构制造；地基基础工程设计、施工；建筑装修装饰工程设计、施工；自营和代理各类商品和技术进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,4
1912,002136.SZ,生产和销售系列钛白粉及相关化工产品(非危化品)。,0
1916,002268.SZ,通信保密与信息安全、信息网络与多媒体终端及系统产品开发、生产、销售、工程建设（涉及前置审批的批准后方可经营）；税控收款机系列产品、金融及贸易结算电子设备、 IC 卡机具设备、微型计算机系统产品及相关软件等电子信息技术产品的研制、生产、组装、销售、工程集成和技术服务；无线通信系统（不含无线电发射设备）、图像设备、电子设备、电子计算机及外围设备、耗材、电子元器件、专用芯片的研制、生产、销售、工程建设、系统集成及技术咨询与服务；自营和代理各类商品及技术的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外； 经营电信业务。,1
1921,300514.SZ,一般经营项目：无线传感网络、传感器、无线通讯设备及系统、信息采集及管理设备、配电自动化设备及监测系统、计算机网络系统及设备、电声警报系统及设备、生物识别系统及设备、卫星通信系统及设备、制造许可范围内计量器具、测量仪器仪表及测试检验装置、通信设备检验系统及装置、电动汽车充/换电设备检定装置、射频识别系统及设备、图像识别系统及设备、低压成套设备、智能移动设备、手持终端、电动汽车充/换电站及充/换电设备和其它汽车电子设备、物联网系统及产品、卫星定位导航装置、北斗通信装置、新能源、微电网系统产品、工民用自动化监控设备及系统开发、销售；集成电路设计、研发与销售；智慧城市系统开发、配套设备的研发、销售；软件系统开发、系统集成研发、销售；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；技术咨询与技术服务。(以上项目法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)。许可经营项目：无线传感网络、传感器、无线通讯设备及系统、信息采集及管理设备、配电自动化设备及监测系统、计算机网络系统及设备、电声警报系统及设备、生物识别系统及设备、卫星通信系统及设备、制造许可范围内计量器具、测量仪器仪表及测试检验装置、通信设备检验系统及装置、电动汽车充/换电设备检定装置、射频识别系统及设备、图像识别系统及设备、低压成套设备、智能移动设备、手持终端、电动汽车充/换电站及充/换电设备和其它汽车电子设备、物联网系统及产品、卫星定位导航装置、北斗通信装置、新能源、微电网系统产品、工民用自动化监控设备及系统的生产；智慧城市系统开发、配套设备的生产；电力安装工程施工、公用事业产品安装工程施工(以上项目涉及许可证的凭许可证经营)；自动化流水线设计生产安装；自动化立体仓库设计生产安装。,4
1924,002130.SZ,一般经营范围：化工产品，电子元器件的购销，高压电器设备，铜铝连接管，电池隔膜，热敏电阻（ PTC产品），橡胶新材料及原、辅材料、制品及线路防护元器件的购销（以上均不含专营、专控、专卖商品及限制项目）；投资风力发电项目；经营进出口业务（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营）； 高端控制、自动化设备的研发、集成； 本公司产品的安装、维修及相关技术的咨询， 高低压输配电设备购销。许可经营项目：热缩材料、冷缩材料、阻燃材料、绝缘材料、耐高温耐腐蚀新型材料、套管、电缆附件、电缆分支箱、热缩材料电子线和电源连接线、环保高温辐射线缆、有机硅线缆、有机氟线缆、热缩材料生产辅助设备、 通信产品及设备的技术开发、生产及购销， 高低压输配电设备生产制造，电力金具的研发、 生产及销售。 绝缘防水包材、电工材料、防水涂料、板材、工程塑料、水暖器材、塑料管道及配件生产销售。,5
1925,002250.SZ,精细化工产品中间体的制造(危险品生产详见《安全生产许可证》)；经营本企业和本企业成员企业自产产品及相关技术的出口业务；经营本企业和本企业成员企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术的进出口业务；经营本企业的进料加工和“三来一补”业务；房地产开发经营。(依法须经批准的项目，经相关部门批准后方可开展经营活动),0
1931,002544.SZ,地理信息加工处理；商品批发贸易(许可审批类商品除外)；智能化安装工程服务；水污染监测；放射性污染监测；技术进出口；计算机外围设备制造；通信终端设备制造；计算机整机制造；应用电视设备及其他广播电视设备制造；集成电路制造；电子元件及组件制造；印制电路板制造；贸易代理；企业管理咨询服务；计算机及通讯设备租赁；计算机应用电子设备制造；计算机信息安全设备制造；机电设备安装服务；雷达、导航与测控系统工程安装服务；监控系统工程安装服务；电子设备工程安装服务；楼宇设备自控系统工程服务；智能卡系统工程服务；通信系统工程服务；卫星及共用电视系统工程服务；计算机网络系统工程服务；广播系统工程服务；市场调研服务；工程技术咨询服务；工程建设项目招标代理服务；工程项目管理服务；工程总承包服务；工程地质勘察服务；房屋建筑工程设计服务；电子工程设计服务；通信工程设计服务；防雷工程专业设计服务；软件开发；信息技术咨询服务；数据处理和存储服务；工程和技术研究和试验发展；电子、通信与自动控制技术研究、开发；建筑劳务分包；网络技术的研究、开发；计算机技术开发、技术服务；建筑工程后期装饰、装修和清理；其他工程设计服务；房屋安全鉴定；安全技术防范系统设计、施工、维修；商品零售贸易(许可审批类商品除外)；机电设备安装工程专业承包；工程施工总承包；工程造价咨询服务；编制工程概算、预算服务；电子产品设计服务；对外承包工程业务；空气污染监测；噪声污染监测；通信系统设备制造；广播电视接收设备及器材制造(不含卫星电视广播地面接收设施)；货物进出口(专营专控商品除外)；安全智能卡类设备和系统制造；通信设施安装工程服务；通信线路和设备的安装；电子自动化工程安装服务；保安监控及防盗报警系统工程服务；消防设施工程专业承包；信息系统集成服务；能源技术研究、技术开发服务；人防工程防护设备的制造；工程结算服务；安全技术防范产品制造；金属表面处理及热处理加工；许可经营项目：跨地区增值电信服务(业务种类以《增值电信业务经营许可证》载明内容为准)；商用密码科研、生产；公司的经营范围以公司登记机关核准的项目为准。,1
1932,002227.SZ,交直流电源成套设备，电力监测设备，电动汽车充电设施，电能质量治理设备，储能及微网系统，电力自动化保护设备，以及其它电力电子类装置的研发、制造和销售，并提供相关软件开发和技术服务。自有物业租赁，停车场经营。,5
1937,300448.SZ,物联网技术研究开发；人工智能算法软件的技术开发与技术服务；安全技术防范产品批发；计算机网络系统工程服务；场地租赁（不含仓储）；电子设备工程安装服务；计算机及通讯设备租赁；房屋租赁；网络技术的研究、开发；机电设备安装工程专业承包；机电设备安装服务；信息系统集成服务；智能化安装工程服务；机械设备租赁；安全技术防范产品制造；电子产品批发；计算机技术开发、技术服务； 安全技术防范系统设计、施工、维修； 安全技术防范产品零售；电子产品零售；智能电气设备制造；开关电源制造；配电开关控制设备制造； 电气设备零售；电气设备批发；智能穿戴设备的制造；智能穿戴设备的销售；节能技术开发服务；消防设备、器材的制造；消防设施工程专业承包；消防设施工程设计与施工；消防设备、器材的批发；消防设备、器材的零售；软件开发；软件批发；软件零售；防雷工程专业设计服务；受金融机构委托从事金融信息技术外包服务；防雷工程专业施工。,1
1939,002161.SZ,电子通讯设备、自动识别产品、射频识别系统及产品、计算机软、硬件系统及其应用网络产品、移动手持终端产品、仪器仪表、自动化设备及系统、机箱机柜、微波通信塔的研发、生产、销售及相关业务咨询；移动电话机的研发、生产、销售；投资兴办实业(具体项目另行申报)；经营进出口业务(国家限定公司经营和国家禁止进出口的商品及技术除外)。,4
1940,002249.SZ,加工、制造、销售：微电机、家用电器、运动及健身机械、电工器材、电动工具、机动车零配件、电子产品、控制电器；经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务；房屋及设备租赁；新能源汽车电池包产品(电池成组和电池管理系统)的设计研发、生产和销售。燃料电池、系统控制设备、零部件的研发、生产、销售；新能源科技、系统控制技术、零部件的研发、咨询；新能源开发、技术转让、技术服务及技术咨询(国家限定公司经营和国家禁止进出口的商品除外；不单列贸易方式)。,5
1944,002176.SZ,电动机、发电机及发电机组、通用设备、水轮机及辅机、液压和气压动力机械及元件、专用设备、建筑工程用机械、模具、金属制品的制造、销售；陶瓷土的开采、开发和销售；金属废料和碎屑的加工、处理；机械设备、五金交电及电子产品、矿产品、建材及化工产品的批发、零售、技术服务；房屋及设备租赁；经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品除外)；除国家汽车目录管理以外的电动车辆的制造与销售；经营进料加工和“三来一补”业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),5
1946,300686.SZ,胶粘制品、不干胶、绝缘材料、散热材料、电子产品、五金制品、塑胶制品、电子电气材料、精密组件、光电器件、电子功能性器件的生产和销售(以上均不含限制项目)；普通货运(凭有效的<道路运输经营许可证>经营)；国内贸易，货物进出口、技术进出口(以上涉及法律、行政法规、国务院决定规定在登记前须经批准的项目除外；法律、行政法规、国务院决定规定在开业或者使用前经审批的，取得有关审批文件后方可经营)。,3
1949,300024.SZ,机器人与自动化装备、自动化立体仓库及仓储物流设备、机械电子设备、大型自动化系统与生产线开发、制造、工程安装；信息技术与网络系统设计、开发、技术咨询、服务、转让；计算机机械电子设备及配件销售，自营和代理货物及技术进出口（国家禁止的不得经营，限制的品种办理许可证后方可经营），海洋自动化装备、油田自动化装备、激光技术及装备、低压成套开关和控制设备开发、制造、工程安装，公路、隧道、轨道交通综合监控系统、建筑智能化及机电工程设计、制造、工程安装，智能机电及信息产品设计、制造、租赁、销售，光电技术及产品开发、制造、销售，公共服务机器人设计、制造、销售；安防工程设计、施工； 增值电信业务（辽宁省内经营） 。 口罩生产与销售（含网上销售）；医疗器械及配件设计、生产与销售（含网上销售）；医疗健康机器人研发、生产与销售（含网上销售）；康复辅具及养老器械、智能家居产品、消毒洗涤设备及上述零部件开发、生产、加工、销售（含网上销售）；医疗与康复、护理技术研发、技术咨询、技术服务。,2
1950,002281.SZ,信息技术领域光电器件技术及产品的研制、生产、销售和相关技术服务；信息系统的工程设计、施工、系统集成；信息咨询服务；计算机软、硬件研制、开发、系统集成；网络及数据通信产品的开发、生产、销售；软件开发与技术服务；安全技术防范产品的生产、销售；(国家有专项规定的从其规定)。自营和代理各类货物和技术的进出口业务(除国家限定公司经营或禁止进出口的货物及技术)。,4
1953,002230.SZ,许可经营项目：增值电信业务，专业技术人员培训。 一般经营项目：计算机软、硬件开发、生产和销售及技术服务；系统工程、信息服务；电子产品、计算机通信设备研发、生产、销售；图书批发、零售、电子出版物批发、零售； 二类、三类医疗器械研发、制造与销售； 进出口业务（国家限定和禁止经营的除外）；安全技术防范工程；房屋租赁、物业管理服务；设计、制作、代理、发布广告；进网产品的研发、销售。,1
1956,002184.SZ,主营工业自动化、电子电气及信息领域的系统集成和相关产品的研发、制造、销售、技术开发、技术转让、技术咨询及技术服务，新能源发电工程的设计、开发、投资、建设和经营，机电安装工程承包，自营和代理各类商品及技术的进出口业务(国家限定公司经营或禁止进出口的商品及技术除外)；自有房屋租赁；附设分支机构。(涉及行政许可的凭许可证经营)。,1
1959,300400.SZ,电子产品生产专用设备、 光电平板显示产品（ LCD/TP/OLED 等）生产专用设备、电子半导体专用设备、航空专用制造设备、复合材料特种设备、智能机器视觉检测设备等工业自动化设备及辅助设备的研发、设计、生产、销售、租赁、技术服务、维修及加工等；货物及技术进出口。物业租赁。国内贸易。 道路普通货运，货物配送，货物搬运装卸服务。 （法律、行政法规、国务院规定在登记前须批准的项目除外） 。,2
1962,002881.SZ,移动通讯终端、物联网终端设备、移动通讯模块、移动产品、电子产品的研发及技术服务；塑胶制品、塑胶电子制品、塑胶五金精密模具的研发及技术服务；国内贸易，货物及技术进出口。(法律、行政法规或者国务院决定禁止和规定在登记前须经批准的项目除外)；移动通讯终端、移动产品、电子产品、塑胶制品、塑胶电子制品、塑胶五金精密模具的生产；其他印刷品印刷；普通货运。,4
1963,300340.SZ,生产、销售：锂电池材料、光电材料、电子材料； 生产、销售化工原料及化工产品（法律、行政法规禁止或未取得前置审批的项目不得经营）；货物进出口、技术进出口（ 法律、行政法规禁止的项目不得经营；法律、行政法规限制的项目，须取得许可后方可经营）。,3
1966,300604.SZ,生产：半导体设备(测试机、分选机)。服务：半导体设备、光机电一体化技术、计算机软件的技术开发、技术服务、成果转让；批发、零售：半导体设备，光机电一体化产品，从事进出口业务，设备租赁，自有房屋租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动),2
1971,002970.SZ,"电子产品(含安防设备及系统、计算机软件、硬件产品及辅助设备、通信设备及其辅助设备、多媒体设备、车载终端设备、监控设备)、智能装备、汽车零部件及配件、车用电气信号设备装置的研发、生产；销售自产产品；提供技术咨询、技术服务,电子设备安装,电子工程和信息系统的设计、集成、施工及维护；安全技术防范工程的设计、施工、维护；电子设备、计算机及通讯设备、安防设备、车载终端设备、软件平台的租赁(不配备操作人员的机械设备租赁，不包括金融租赁活动)；自有物业租赁；货物进出口、技术进出口、代理进出口。",4
1973,002801.SZ,电机、风机、微特电机、驱动与控制器、机器人与自动化装备、泵、新能源汽车零部件的研发、生产、销售。货物、技术进出口（法律、行政法规禁止的项目除外，法律、行政法规限制的项目在取得许可后方可经营）（依法需经批准的项目，经相关部门批准后方开展经营活动）,5
1974,300736.SZ,销售计算机、软件及辅助设备、电子产品、五金交电（不含电动自行车）、机械设备、通讯设备；通讯器材维修；技术推广服务；计算机系统服务。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）,4
1979,002882.SZ,国内贸易(法律、行政法规、国务院决定规定在登记前须经批准的项目除外)；兴办实业(具体项目另行申报)，经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)。生产电线电缆、PVC管材；普通货运；电线电缆的检测和技术咨询。,5
1981,300288.SZ,计算机技术及软件开发、销售：计算机硬件及耗材销售；计算机网络互联设备销售；计算机系统工程设计、施工和项目承揽；互联网信息服务；网站建设、网页制作、网上广告、专业类BBS；电话对对碰服务；网络游戏开发及运营。互动电视(IPTV)、地面数字电视、手机电视、互联网视听节目制作与点播服务；第二类增值电信业务中的信息服务业务(仅限互联网信息服务)，利用互联网经营游戏产品(含网络游戏虚拟货币发行)；通过转售方式提供的蜂窝移动通信业务，国内多方通信服务业务，信息服务业务(不含互联网信息服务)；呼叫中心业务；批发医疗器械：6820普通诊察器械，6821医用电子仪器设备，6822医用光学器具、仪器及内窥镜设备，6826物理治疗及康复设备，6840临床检验分析仪器及诊断试剂(含诊断试剂)，6841医用化验和基础设备器具；健康管理服务；慢病管理服务；医疗服务；药品服务；远程诊疗服务；预约挂号服务；医疗信息化咨询、设计、施工、集成及项目承揽；设计、制作、代理、发布国内各类广告；房屋租赁、物业服务。,1
1982,300782.SZ,集成电路生产；集成电路、软件的技术研发、技术服务、技术转让及批发、进出口业务(以上商品不涉及国营贸易管理商品、涉及配额、许可证管理商品的，按国家有关规定办理申请)(依法须经批准的项目，经相关部门批准后方可开展经营活动),3
1984,300532.SZ,"一般经营项目是:物流技术、电子商务技术开发;自动化物流系统及设备的设计、销售、安装、调试、项目管理及技术服务;计算机软硬件的技术开发与销售;智能控制系统集成;物流供应链规划与设计;货物及技术进出口(不含专营、专控、专卖商品及限制项目);机械设备、机电设备、电脑软件的批发及进出口业务(上述涉及配额许可证管理、专项规定管理的商品按国家有关规定办理);机电设备安装(不含特种设备、电力设施及其他限制项目,仅限上门安装)。许可经营项目是:自动化物流系统及设备的制造。",1
1986,300333.SZ,计算机软件、硬件、电子产品的技术开发、销售和技术咨询；生产经营通信设备(不含手机)；机械设备租赁(不含金融租赁)；自有物业租赁；增值电信业务。,3
1987,002953.SZ,生产销售与研究开发：数据通信电缆、高频数据线、家电组件（不含线路板、电镀）、特种装备电缆、海洋工程电缆、矿用电缆、新能源电缆、其它特种电缆、电线、电源线、金属压延、 高分子材料、水管、塑料管、 PVC 电缆管、 PVC 线槽、开关、插座、照明电器、空气开关、配电箱、换气扇、浴室取暖器、低压电器、电工器材、智能家居产品；货物进出口、技术进出口。,5
